,userid,version,sum_gamerounds,retention_1,retention_7
2688,294171,gate_40,57,True,False
2690,294254,gate_40,245,True,False
2692,294376,gate_40,1315,True,True
2696,295213,gate_40,464,True,True
2697,295300,gate_30,57,True,True
2701,295729,gate_30,131,True,True
2703,296148,gate_40,230,True,True
2704,296163,gate_40,80,True,True
2705,296635,gate_30,65,False,True
2706,296922,gate_30,30,False,False
2707,297032,gate_40,45,True,True
2708,297504,gate_40,61,True,True
2709,297557,gate_30,30,False,False
2711,297748,gate_30,254,True,False
2714,297979,gate_30,222,True,True
2720,298697,gate_30,63,True,False
2721,298753,gate_40,100,True,True
2722,298852,gate_30,39,True,False
2728,299468,gate_40,135,True,False
2732,299832,gate_30,77,True,False
2734,299840,gate_30,246,True,True
2735,299944,gate_40,81,True,True
2737,300473,gate_40,58,True,False
2740,300711,gate_40,98,True,False
2743,301385,gate_30,176,True,True
2745,301781,gate_30,47,True,True
2748,301845,gate_40,456,True,True
2755,302342,gate_40,316,False,True
2756,302519,gate_40,121,True,True
2757,302650,gate_40,45,True,False
2759,302847,gate_40,68,True,True
2760,303020,gate_40,52,True,True
2763,303201,gate_30,31,False,False
2769,304120,gate_30,30,True,False
2771,304618,gate_40,83,False,True
2772,304866,gate_40,138,True,False
2773,304972,gate_30,106,True,False
2776,305345,gate_40,79,True,True
2779,305972,gate_30,83,True,False
2782,306210,gate_40,178,True,True
2787,306596,gate_40,91,False,False
2789,306725,gate_40,55,False,True
2792,307029,gate_40,41,True,False
2794,307109,gate_30,38,False,False
2797,307347,gate_30,57,True,False
2799,307441,gate_40,113,True,True
2802,307674,gate_30,45,True,True
2804,307714,gate_30,43,False,False
2808,308041,gate_40,52,False,True
2809,308304,gate_30,62,True,True
2811,308443,gate_40,100,True,False
2815,308609,gate_40,139,True,True
2816,308663,gate_40,202,True,True
2817,308806,gate_30,69,True,True
2819,308949,gate_40,71,True,True
2828,310626,gate_40,43,True,False
2830,310957,gate_30,92,True,False
2831,311333,gate_30,52,True,False
2832,311426,gate_40,600,True,True
2833,311542,gate_30,124,False,False
2837,312092,gate_40,57,True,True
2841,312686,gate_30,109,False,False
2844,312929,gate_40,85,False,False
2845,313011,gate_30,35,True,True
2846,313141,gate_40,71,True,False
2847,313566,gate_40,67,True,False
2851,313718,gate_30,77,True,False
2854,314080,gate_40,41,True,True
2857,314484,gate_40,52,True,True
2858,314581,gate_40,192,False,True
2861,314930,gate_40,208,True,True
2862,314934,gate_30,414,True,True
2865,315108,gate_30,227,True,True
2866,315161,gate_30,70,True,True
2871,315570,gate_30,223,True,False
2874,315682,gate_30,93,True,True
2877,315950,gate_40,116,True,False
2880,316191,gate_40,211,True,True
2881,316363,gate_40,159,True,False
2889,317327,gate_40,94,True,False
2891,317747,gate_40,195,True,True
2892,317884,gate_40,165,True,True
2895,318226,gate_40,141,True,False
2897,318461,gate_30,183,True,False
2900,318814,gate_30,219,True,True
2901,318892,gate_40,149,True,False
2902,318914,gate_30,30,False,False
2915,320244,gate_30,34,False,True
2916,320464,gate_30,54,False,False
2919,320790,gate_40,288,True,False
2921,320866,gate_40,48,False,True
2926,321340,gate_40,116,True,True
2930,321707,gate_30,36,True,False
2935,322024,gate_30,54,True,True
2936,322256,gate_30,33,True,False
2937,322288,gate_40,238,True,True
2940,323040,gate_30,67,False,False
2944,323305,gate_30,287,True,True
2946,323628,gate_40,144,True,True
2953,324246,gate_30,47,True,False
2955,324311,gate_30,37,False,True
2956,324325,gate_30,37,True,False
2957,324407,gate_30,76,True,True
2960,324656,gate_40,109,True,True
2961,324867,gate_40,229,True,False
2964,325280,gate_40,86,True,False
2965,325356,gate_40,53,True,True
2968,325589,gate_40,44,True,False
2973,327303,gate_30,99,True,False
2977,327940,gate_40,52,True,False
2985,328480,gate_40,76,True,False
2988,329261,gate_30,216,False,True
2989,329582,gate_30,249,True,True
2992,329826,gate_40,58,False,False
2993,329888,gate_30,173,True,True
2994,329958,gate_30,667,True,True
2998,330247,gate_30,311,True,True
3004,330794,gate_40,55,True,False
3005,330933,gate_30,40,True,False
3007,331298,gate_30,42,True,False
3012,331820,gate_30,167,False,False
3013,331835,gate_30,124,True,False
3015,331934,gate_40,82,False,True
3022,333155,gate_30,202,True,False
3026,333806,gate_40,57,True,False
3027,334030,gate_40,44,True,False
3032,334624,gate_40,81,False,False
3034,334697,gate_40,219,True,False
3036,334836,gate_30,112,True,True
3037,334959,gate_40,62,False,False
3038,334973,gate_40,98,True,False
3041,335984,gate_40,132,True,True
3045,336252,gate_40,114,True,True
3046,336263,gate_30,79,True,False
3048,336582,gate_30,57,True,False
3052,336953,gate_30,33,False,False
3054,337793,gate_30,118,True,True
3055,338042,gate_40,60,True,False
3058,338230,gate_30,579,True,True
3059,338295,gate_40,62,False,False
3063,338571,gate_40,58,False,False
3072,339149,gate_40,170,True,True
3081,340107,gate_40,69,False,False
3085,340627,gate_30,170,True,True
3088,340686,gate_40,42,False,False
3089,340693,gate_40,68,False,True
3091,340787,gate_30,60,True,False
3094,341256,gate_40,46,True,False
3096,341445,gate_40,43,False,False
3097,341500,gate_30,39,False,False
3099,341746,gate_40,324,True,True
3100,341795,gate_40,45,True,False
3101,341942,gate_40,302,True,True
3106,342740,gate_30,70,True,False
3107,342877,gate_30,35,False,False
3111,343327,gate_40,114,True,True
3112,343565,gate_30,56,True,True
3113,344036,gate_30,93,True,False
3114,344209,gate_40,372,True,True
3116,344751,gate_30,31,True,False
3121,345308,gate_30,101,True,False
3131,346381,gate_30,66,True,False
3133,346661,gate_30,116,True,True
3140,347818,gate_40,72,True,False
3145,348530,gate_40,975,True,True
3147,348817,gate_30,46,True,False
3148,348880,gate_40,90,True,True
3149,348903,gate_40,41,True,False
3153,349257,gate_30,38,True,False
3156,349424,gate_40,61,False,False
3157,349885,gate_30,51,True,False
3161,350586,gate_30,70,True,True
3162,350614,gate_40,63,False,False
3163,350675,gate_40,62,True,False
3171,351879,gate_40,57,False,False
3175,352091,gate_30,45,False,True
3176,352246,gate_30,44,False,False
3180,352985,gate_40,83,True,False
3191,354470,gate_30,51,True,False
3193,354521,gate_30,42,True,False
3194,354651,gate_40,73,True,False
3198,354843,gate_30,164,True,False
3201,354996,gate_40,220,True,True
3208,355680,gate_30,253,True,False
3209,355749,gate_30,114,True,True
3211,355993,gate_30,215,False,True
3212,356354,gate_40,58,True,False
3214,356475,gate_40,83,True,False
3217,356663,gate_30,341,True,True
3225,357639,gate_30,115,True,False
3227,357845,gate_30,241,True,True
3235,358684,gate_30,330,True,True
3238,359350,gate_40,47,True,True
3242,359399,gate_30,30,True,False
3244,359728,gate_30,122,True,True
3246,359996,gate_30,217,False,True
3247,360266,gate_30,50,True,False
3250,360759,gate_30,132,True,False
3252,361125,gate_40,246,True,True
3256,361511,gate_40,82,True,False
3264,362420,gate_40,76,True,True
3265,362440,gate_30,69,True,True
3272,363287,gate_30,39,True,False
3274,363575,gate_40,136,True,True
3277,364115,gate_40,137,True,True
3279,364168,gate_40,66,True,False
3280,364204,gate_40,44,False,False
3288,364769,gate_40,149,True,True
3297,365300,gate_40,65,True,False
3300,365570,gate_30,113,True,True
3304,365918,gate_30,61,True,False
3311,366213,gate_30,294,True,True
3312,366343,gate_30,71,True,False
3313,366880,gate_30,34,True,True
3314,366990,gate_30,190,True,False
3315,366999,gate_30,62,True,False
3316,367125,gate_40,113,True,True
3330,368805,gate_30,42,True,True
3332,369076,gate_40,66,True,False
3334,369128,gate_40,40,True,False
3336,369151,gate_30,154,True,False
3337,369193,gate_40,66,False,False
3338,369230,gate_30,65,True,True
3339,369288,gate_40,70,False,False
3340,369342,gate_30,30,False,True
3342,369522,gate_30,237,True,True
3344,369614,gate_30,122,True,False
3345,369732,gate_40,331,True,True
3347,369849,gate_40,197,True,True
3352,370747,gate_30,32,False,False
3356,371112,gate_40,95,True,True
3359,371320,gate_30,54,True,False
3360,371366,gate_30,149,True,True
3366,372834,gate_40,135,True,False
3367,372977,gate_30,84,True,True
3373,373279,gate_30,69,False,False
3376,373683,gate_40,45,True,False
3378,373990,gate_30,66,True,True
3385,374668,gate_40,298,True,True
3388,374894,gate_30,33,False,False
3389,374940,gate_30,126,True,True
3390,374943,gate_30,227,True,True
3391,375105,gate_30,33,True,True
3393,375205,gate_30,206,True,False
3397,375657,gate_30,785,True,True
3405,376057,gate_30,134,False,True
3406,376089,gate_30,83,True,False
3408,376530,gate_40,103,True,False
3409,376569,gate_30,35,True,False
3410,376764,gate_30,33,True,False
3411,376934,gate_30,177,False,True
3413,377121,gate_40,53,True,False
3419,378208,gate_40,947,True,True
3421,378438,gate_30,429,True,True
3423,378647,gate_30,90,True,True
3426,379349,gate_30,346,True,True
3427,379436,gate_30,84,False,False
3433,380111,gate_40,53,True,True
3437,380366,gate_30,182,True,True
3440,380489,gate_30,30,True,False
3443,380930,gate_30,92,False,True
3444,380963,gate_30,34,True,False
3447,381339,gate_30,60,False,True
3452,381938,gate_30,42,False,True
3456,382439,gate_40,236,True,True
3461,382905,gate_30,213,True,False
3465,383494,gate_40,47,True,False
3467,383936,gate_40,137,False,True
3470,384168,gate_30,92,True,True
3475,384453,gate_40,52,True,False
3480,385221,gate_30,65,True,False
3481,385313,gate_30,35,True,True
3482,385491,gate_30,124,True,True
3484,385579,gate_30,229,True,True
3491,386111,gate_30,70,True,False
3494,386369,gate_40,284,True,False
3495,386538,gate_40,97,True,False
3496,386608,gate_30,107,True,True
3497,386696,gate_40,96,True,False
3498,386733,gate_40,62,True,False
3504,387258,gate_30,97,True,False
3510,387785,gate_40,513,True,True
3511,387797,gate_30,46,True,False
3518,389019,gate_40,147,True,False
3519,389215,gate_30,105,True,False
3523,389471,gate_30,38,True,False
3525,389624,gate_30,112,True,False
3526,389687,gate_30,55,False,True
3528,389849,gate_40,40,True,False
3531,390143,gate_30,197,True,True
3533,390166,gate_30,34,False,False
3535,390377,gate_30,73,True,False
3537,390405,gate_30,167,False,True
3541,390818,gate_30,373,True,False
3545,391522,gate_30,40,True,False
3546,391808,gate_30,133,False,True
3547,391832,gate_40,131,True,True
3554,392282,gate_40,113,True,True
3562,393656,gate_30,75,True,False
3580,395411,gate_40,45,True,False
3586,396541,gate_40,104,True,False
3587,396702,gate_30,253,True,True
3599,397793,gate_30,67,True,False
3601,397904,gate_40,78,False,False
3602,398085,gate_30,454,True,True
3604,398227,gate_40,270,True,False
3605,398238,gate_30,40,False,False
3608,398647,gate_40,83,True,False
3610,398801,gate_40,45,True,True
3611,398917,gate_30,34,True,False
3612,399150,gate_30,32,False,False
3615,399562,gate_40,45,True,False
3621,400320,gate_40,188,True,True
3622,400336,gate_30,49,True,False
3623,400359,gate_30,248,True,False
3624,400492,gate_40,137,False,True
3626,400536,gate_40,61,False,False
3634,401693,gate_40,118,True,False
3638,402425,gate_40,42,False,False
3640,402485,gate_40,47,False,False
3641,402916,gate_30,49,False,False
3643,403383,gate_40,434,True,True
3646,404167,gate_40,55,True,False
3647,404642,gate_40,72,True,True
3649,404874,gate_30,61,True,True
3655,405327,gate_40,137,True,False
3656,405380,gate_40,50,True,True
3657,405466,gate_30,35,False,True
3658,405971,gate_30,442,True,True
3665,406470,gate_30,112,True,False
3667,406737,gate_40,461,True,True
3668,406812,gate_30,261,True,True
3669,407091,gate_40,164,False,False
3670,407258,gate_30,258,False,True
3671,407313,gate_30,51,True,False
3675,407521,gate_40,90,False,False
3680,407828,gate_40,174,True,True
3684,408318,gate_40,59,True,True
3695,409519,gate_30,42,True,False
3696,409570,gate_30,70,True,False
3699,409679,gate_40,40,True,False
3701,409863,gate_40,338,True,True
3702,410025,gate_40,50,True,False
3703,410165,gate_30,33,True,False
3704,410565,gate_30,59,True,False
3712,412011,gate_30,39,True,False
3713,412056,gate_30,36,True,False
3717,412334,gate_30,46,False,False
3720,412989,gate_40,111,False,False
3721,413042,gate_40,160,True,False
3722,413323,gate_40,52,True,False
3723,413477,gate_40,86,True,False
3725,413543,gate_30,126,False,True
3728,413870,gate_30,276,True,True
3730,414066,gate_30,72,True,True
3731,414136,gate_30,37,True,False
3732,414145,gate_30,39,True,True
3736,414756,gate_40,87,True,False
3737,414800,gate_30,31,True,True
3738,414906,gate_30,96,True,False
3740,415170,gate_30,258,True,True
3742,415267,gate_30,144,True,True
3744,415289,gate_30,38,False,False
3746,415376,gate_40,51,True,False
3749,415496,gate_40,240,True,True
3750,415566,gate_30,70,True,False
3754,416094,gate_30,134,True,True
3755,416152,gate_40,45,True,False
3756,416411,gate_40,219,True,False
3759,416580,gate_40,96,True,False
3762,416835,gate_30,121,True,True
3764,417079,gate_40,65,False,False
3766,417263,gate_40,94,True,True
3768,417339,gate_30,120,True,False
3770,417578,gate_40,189,True,False
3772,417699,gate_40,180,True,True
3778,418421,gate_40,56,True,False
3779,418453,gate_30,157,False,False
3780,418516,gate_30,223,True,True
3781,418547,gate_30,181,True,True
3782,418765,gate_30,50,True,True
3783,418964,gate_40,521,True,True
3786,419275,gate_30,162,True,False
3787,419413,gate_40,66,True,True
3788,419938,gate_30,88,True,True
3802,421969,gate_40,927,True,True
3816,423012,gate_30,90,True,False
3817,423014,gate_30,85,True,False
3819,423265,gate_40,78,True,False
3822,423766,gate_30,48,True,True
3823,423856,gate_30,48,True,False
3824,423879,gate_40,92,True,True
3825,423996,gate_30,53,False,False
3827,424407,gate_40,62,True,True
3833,425051,gate_30,343,True,True
3834,425114,gate_30,55,True,False
3840,425471,gate_30,39,False,False
3843,425762,gate_30,30,True,False
3849,426777,gate_40,75,True,False
3851,427420,gate_30,32,False,False
3857,427851,gate_30,42,True,False
3859,428096,gate_40,91,False,False
3863,428253,gate_40,139,False,True
3867,428747,gate_40,95,True,False
3870,429137,gate_40,152,True,True
3874,429532,gate_40,136,True,True
3876,429579,gate_40,51,True,False
3885,430337,gate_40,41,True,False
3887,430406,gate_40,41,True,False
3888,430452,gate_40,102,True,False
3889,430782,gate_30,166,False,False
3890,430913,gate_30,54,True,False
3891,430991,gate_40,48,False,False
3892,431061,gate_30,282,True,True
3896,431540,gate_40,75,False,False
3901,432519,gate_30,258,True,False
3905,432658,gate_30,30,False,False
3907,432876,gate_30,89,False,False
3908,433038,gate_30,296,True,True
3912,434321,gate_30,51,True,True
3921,434889,gate_30,65,True,False
3922,435078,gate_40,50,True,False
3925,435484,gate_40,135,True,True
3926,435493,gate_30,244,True,True
3929,435957,gate_30,51,True,False
3932,436730,gate_40,378,False,False
3933,436767,gate_30,151,True,True
3937,437214,gate_30,95,True,False
3938,437247,gate_40,62,True,False
3948,437944,gate_40,48,True,False
3952,438653,gate_30,107,True,True
3954,438794,gate_40,129,True,True
3959,439111,gate_30,216,True,True
3963,439596,gate_30,38,True,False
3965,439669,gate_30,150,True,True
3967,439715,gate_30,183,True,True
3969,439887,gate_40,176,True,True
3973,440228,gate_30,132,True,True
3974,440275,gate_30,40,True,False
3975,440290,gate_40,199,True,True
3978,440747,gate_40,63,False,False
3985,441561,gate_40,178,False,True
3987,441632,gate_30,75,False,False
3991,442217,gate_30,47,True,False
3992,442299,gate_40,342,True,True
3995,442878,gate_30,97,True,False
3997,442940,gate_40,619,True,True
3999,443040,gate_40,108,True,True
4003,443928,gate_40,49,True,False
4004,443985,gate_30,38,True,True
4007,444034,gate_30,521,True,True
4011,444439,gate_30,45,True,False
4012,444578,gate_40,48,True,False
4013,444651,gate_30,108,True,True
4015,444760,gate_30,165,True,True
4017,444967,gate_30,62,False,True
4020,445212,gate_30,41,True,True
4021,445228,gate_30,95,True,True
4022,445266,gate_30,97,True,True
4025,445659,gate_40,58,True,False
4027,445875,gate_30,145,True,True
4030,446169,gate_40,177,True,True
4032,446264,gate_40,49,False,False
4034,446500,gate_30,36,True,False
4036,446629,gate_40,41,True,False
4043,447616,gate_30,82,True,False
4053,448850,gate_40,344,True,True
4055,448887,gate_30,387,True,True
4065,450082,gate_30,178,True,True
4066,450167,gate_30,40,True,False
4069,450810,gate_40,264,True,True
4070,450875,gate_40,204,True,True
4074,451262,gate_30,112,True,False
4075,451326,gate_30,67,True,False
4077,451613,gate_30,83,True,True
4078,451760,gate_40,105,True,False
4081,452068,gate_40,166,True,True
4085,452679,gate_40,84,True,True
4088,452833,gate_30,60,True,False
4090,452928,gate_40,51,True,False
4091,453090,gate_30,34,True,False
4094,453312,gate_30,76,True,True
4102,454657,gate_30,32,True,False
4106,455169,gate_30,265,True,False
4107,455197,gate_40,85,True,False
4110,455560,gate_30,34,False,False
4115,455881,gate_40,78,True,True
4116,455957,gate_30,256,False,True
4119,456244,gate_30,89,True,False
4120,456279,gate_30,58,True,False
4125,456718,gate_30,55,True,False
4127,457049,gate_40,85,True,False
4128,457064,gate_30,265,True,True
4129,457088,gate_40,55,True,True
4132,457459,gate_30,39,True,False
4133,457478,gate_40,51,True,False
4134,457641,gate_40,296,True,True
4135,457780,gate_30,95,True,False
